Timestamp,Node ID,Flow (LPS),Pressure (bar),pH,Status,Fault,Loss %,Manual,Confidence
2026-03-21 18:29:10,Z07,45.44,1.34,7.01,NORMAL,,16.4,True,88
2026-03-21 18:29:10,Z08,47.72,1.4,7.29,NORMAL,,18.0,False,100
2026-03-21 18:29:10,Z01,70.8,1.39,7.14,NORMAL,,17.6,False,100
2026-03-21 18:29:10,Z02,50.07,1.31,7.06,NORMAL,,16.9,False,100
2026-03-21 18:29:10,Z03,45.06,1.52,7.13,NORMAL,,17.1,True,92
2026-03-21 18:29:10,Z04,84.29,1.31,7.0,NORMAL,,15.6,False,100
2026-03-21 18:29:10,Z05,46.0,1.33,7.37,NORMAL,,16.5,True,91
2026-03-21 18:29:10,Z06,58.43,1.33,7.34,NORMAL,,16.3,False,100
2026-03-21 18:29:10,Z07,42.84,1.48,7.39,NORMAL,,15.7,True,91
2026-03-21 18:29:10,Z08,41.75,1.52,7.15,NORMAL,,17.0,False,100
2026-03-21 18:29:12,Z01,68.11,1.34,7.16,NORMAL,,17.1,False,100
2026-03-21 18:29:12,Z02,68.01,1.3,7.25,NORMAL,,15.5,False,100
2026-03-21 18:29:12,Z03,42.53,1.4,7.11,NORMAL,,17.0,True,92
2026-03-21 18:29:12,Z04,95.09,1.44,7.37,NORMAL,,16.0,False,100
2026-03-21 18:29:12,Z05,36.27,1.59,7.31,NORMAL,,3.6,True,94
2026-03-21 18:29:12,Z06,53.36,1.54,7.01,NORMAL,,15.3,False,100
2026-03-21 18:29:12,Z07,41.97,1.34,7.02,NORMAL,,15.1,True,88
2026-03-21 18:29:12,Z08,41.63,1.43,7.01,NORMAL,,15.8,False,100
2026-03-21 18:29:12,Z01,72.53,1.53,7.13,NORMAL,,17.5,False,100
2026-03-21 18:29:12,Z02,50.2,1.48,7.05,NORMAL,,15.8,False,100
2026-03-21 18:29:12,Z03,39.3,1.44,7.01,NORMAL,,4.9,True,92
2026-03-21 18:29:12,Z04,80.95,1.42,7.16,NORMAL,,17.9,False,100
2026-03-21 18:29:12,Z05,41.04,1.39,7.21,NORMAL,,17.8,True,91
2026-03-21 18:29:12,Z06,56.78,1.32,7.15,NORMAL,,17.6,False,100
2026-03-21 18:29:12,Z07,39.42,1.53,7.06,NORMAL,,4.8,True,91
2026-03-21 18:29:12,Z08,40.67,1.32,7.16,NORMAL,,17.1,False,100
2026-03-21 18:29:14,Z01,63.8,1.57,7.23,NORMAL,,17.7,False,100
2026-03-21 18:29:14,Z02,56.52,1.48,7.39,NORMAL,,16.4,False,100
2026-03-21 18:29:14,Z03,46.46,1.51,7.08,NORMAL,,16.1,True,92
2026-03-21 18:29:14,Z04,77.01,1.43,7.06,NORMAL,,15.1,False,100
2026-03-21 18:29:14,Z05,52.32,1.31,7.23,NORMAL,,15.9,True,94
2026-03-21 18:29:14,Z06,50.3,1.5,7.1,NORMAL,,15.2,False,100
2026-03-21 18:29:14,Z07,32.28,1.38,7.22,NORMAL,,3.4,True,88
2026-03-21 18:29:14,Z08,45.18,1.41,7.37,NORMAL,,15.2,False,100
2026-03-21 18:29:15,Z01,61.46,1.57,7.29,NORMAL,,16.4,False,100
2026-03-21 18:29:15,Z02,50.83,1.58,7.03,NORMAL,,16.3,False,100
2026-03-21 18:29:15,Z03,44.22,1.35,7.13,NORMAL,,16.7,True,92
2026-03-21 18:29:15,Z04,82.26,1.48,7.26,NORMAL,,16.9,False,100
2026-03-21 18:29:15,Z05,51.38,1.44,7.37,NORMAL,,17.3,True,91
2026-03-21 18:29:15,Z06,55.64,1.34,7.19,NORMAL,,17.8,False,100
2026-03-21 18:29:15,Z07,44.54,1.39,7.25,NORMAL,,16.4,True,91
2026-03-21 18:29:15,Z08,44.69,1.56,7.09,NORMAL,,15.5,False,100
2026-03-21 18:29:16,Z01,56.38,1.31,7.28,NORMAL,,17.9,False,100
2026-03-21 18:29:16,Z02,70.33,1.31,7.01,NORMAL,,16.4,False,100
2026-03-21 18:29:16,Z03,57.27,1.36,7.38,NORMAL,,15.3,True,92
2026-03-21 18:29:16,Z04,91.92,1.41,7.22,NORMAL,,17.1,False,100
2026-03-21 18:29:16,Z05,48.2,1.32,7.13,NORMAL,,15.8,True,94
2026-03-21 18:29:16,Z06,60.62,1.59,7.24,NORMAL,,15.1,False,100
2026-03-21 18:29:16,Z07,31.76,1.56,7.07,NORMAL,,4.8,True,88
2026-03-21 18:29:16,Z08,43.95,1.42,7.06,NORMAL,,17.2,False,100
2026-03-21 18:29:17,Z01,70.97,1.48,7.25,NORMAL,,15.4,False,100
2026-03-21 18:29:17,Z02,50.47,1.59,7.15,NORMAL,,15.7,False,100
2026-03-21 18:29:17,Z03,54.33,1.52,7.04,NORMAL,,16.8,True,92
2026-03-21 18:29:17,Z04,83.41,1.53,7.11,NORMAL,,17.6,False,100
2026-03-21 18:29:17,Z05,51.34,1.36,7.15,NORMAL,,15.1,True,91
2026-03-21 18:29:17,Z06,43.6,1.33,7.25,NORMAL,,15.9,False,100
2026-03-21 18:29:17,Z07,31.75,1.34,7.23,NORMAL,,3.5,True,91
2026-03-21 18:29:17,Z08,45.94,1.57,7.32,NORMAL,,16.6,False,100
2026-03-21 18:29:18,Z01,55.53,1.43,7.24,NORMAL,,17.9,False,100
2026-03-21 18:29:18,Z02,67.13,1.43,7.37,NORMAL,,15.7,False,100
2026-03-21 18:29:18,Z03,41.31,1.54,7.0,NORMAL,,16.7,True,92
2026-03-21 18:29:18,Z04,69.22,1.48,7.03,NORMAL,,17.4,False,100
2026-03-21 18:29:18,Z05,41.82,1.59,7.21,NORMAL,,16.3,True,94
2026-03-21 18:29:18,Z06,47.57,1.59,7.35,NORMAL,,17.1,False,100
2026-03-21 18:29:18,Z07,39.5,1.4,7.09,NORMAL,,4.5,True,88
2026-03-21 18:29:18,Z08,38.64,1.58,7.15,NORMAL,,4.2,False,100
2026-03-21 18:29:19,Z01,63.81,1.52,7.01,NORMAL,,16.6,False,100
2026-03-21 18:29:19,Z02,67.32,1.58,7.12,NORMAL,,15.2,False,100
2026-03-21 18:29:19,Z03,49.55,1.57,7.12,NORMAL,,17.7,True,92
2026-03-21 18:29:19,Z04,102.08,1.37,7.28,NORMAL,,17.6,False,100
2026-03-21 18:29:19,Z05,50.36,1.35,7.02,NORMAL,,17.0,True,91
2026-03-21 18:29:19,Z06,47.67,1.53,7.07,NORMAL,,17.7,False,100
2026-03-21 18:29:19,Z07,39.16,1.42,7.05,NORMAL,,4.5,True,91
2026-03-21 18:29:19,Z08,37.21,1.53,7.34,NORMAL,,3.5,False,100
2026-03-21 18:29:20,Z01,78.59,1.56,7.34,NORMAL,,17.1,False,100
2026-03-21 18:29:20,Z02,61.23,1.37,7.11,NORMAL,,15.7,False,100
2026-03-21 18:29:20,Z03,56.44,1.55,7.11,NORMAL,,17.8,True,92
2026-03-21 18:29:20,Z04,83.83,1.33,7.06,NORMAL,,16.4,False,100
2026-03-21 18:29:20,Z05,49.49,1.49,7.26,NORMAL,,16.2,True,94
2026-03-21 18:29:20,Z06,46.4,1.37,7.29,NORMAL,,15.2,False,100
2026-03-21 18:29:20,Z07,40.0,1.48,7.38,NORMAL,,15.6,True,88
2026-03-21 18:29:20,Z08,43.66,1.46,7.23,NORMAL,,15.3,False,100
2026-03-21 18:29:21,Z01,64.77,1.34,7.25,NORMAL,,15.4,False,100
2026-03-21 18:29:21,Z02,60.7,1.53,7.28,NORMAL,,17.2,False,100
2026-03-21 18:29:21,Z03,56.6,1.52,7.11,NORMAL,,17.0,True,92
2026-03-21 18:29:21,Z04,92.56,1.48,7.07,NORMAL,,15.9,False,100
2026-03-21 18:29:21,Z05,37.39,1.57,7.02,NORMAL,,3.9,True,91
2026-03-21 18:29:21,Z06,50.09,1.54,7.07,NORMAL,,15.2,False,100
2026-03-21 18:29:21,Z07,39.25,1.49,7.31,NORMAL,,4.2,True,91
2026-03-21 18:29:21,Z08,40.3,1.39,7.15,NORMAL,,15.2,False,100
2026-03-21 18:29:22,Z01,64.11,1.47,7.21,NORMAL,,15.4,False,100
2026-03-21 18:29:22,Z02,50.77,1.55,7.07,NORMAL,,15.6,False,100
2026-03-21 18:29:22,Z03,57.47,1.57,7.32,NORMAL,,17.6,True,92
2026-03-21 18:29:22,Z04,96.11,1.5,7.36,NORMAL,,17.5,False,100
2026-03-21 18:29:22,Z05,51.81,1.45,7.11,NORMAL,,16.4,True,94
2026-03-21 18:29:22,Z06,53.75,1.41,7.02,NORMAL,,15.6,False,100
2026-03-21 18:29:22,Z07,36.4,1.45,7.27,NORMAL,,4.1,True,88
2026-03-21 18:29:22,Z08,37.05,1.33,7.22,NORMAL,,5.9,False,100
2026-03-21 18:29:23,Z01,57.05,1.37,7.12,NORMAL,,15.3,False,100
2026-03-21 18:29:23,Z02,53.82,1.52,7.13,NORMAL,,15.2,False,100
2026-03-21 18:29:23,Z03,45.48,1.54,7.12,NORMAL,,17.8,True,92
2026-03-21 18:29:23,Z04,85.29,1.55,7.16,NORMAL,,16.7,False,100
2026-03-21 18:29:23,Z05,50.71,1.52,7.14,NORMAL,,15.1,True,91
2026-03-21 18:29:23,Z06,57.73,1.59,7.11,NORMAL,,15.6,False,100
2026-03-21 18:29:23,Z07,39.64,1.49,7.18,NORMAL,,5.9,True,91
2026-03-21 18:29:23,Z08,39.55,1.43,7.36,NORMAL,,3.3,False,100
2026-03-21 18:29:24,Z01,67.16,1.58,7.29,NORMAL,,16.0,False,100
2026-03-21 18:29:24,Z02,50.24,1.33,7.27,NORMAL,,16.9,False,100
2026-03-21 18:29:24,Z03,44.31,1.45,7.08,NORMAL,,15.3,True,92
2026-03-21 18:29:24,Z04,78.05,1.47,7.14,NORMAL,,15.2,False,100
2026-03-21 18:29:24,Z05,48.61,1.35,7.4,NORMAL,,16.2,True,94
2026-03-21 18:29:24,Z06,45.04,1.51,7.25,NORMAL,,16.9,False,100
2026-03-21 18:29:24,Z07,46.28,1.43,7.21,NORMAL,,16.6,True,88
2026-03-21 18:29:24,Z08,39.12,1.52,7.2,NORMAL,,4.8,False,100
2026-03-21 18:29:25,Z01,55.42,1.52,7.39,NORMAL,,16.4,False,100
2026-03-21 18:29:25,Z02,47.93,1.54,7.1,NORMAL,,16.1,False,100
2026-03-21 18:29:25,Z03,39.0,1.35,7.17,NORMAL,,5.2,True,92
2026-03-21 18:29:25,Z04,102.99,1.47,7.38,NORMAL,,17.4,False,100
2026-03-21 18:29:25,Z05,44.25,1.5,7.2,NORMAL,,16.9,True,91
2026-03-21 18:29:25,Z06,41.73,1.55,7.09,NORMAL,,17.3,False,100
2026-03-21 18:29:25,Z07,38.11,1.3,7.2,NORMAL,,5.0,True,91
2026-03-21 18:29:25,Z08,48.36,1.4,7.18,NORMAL,,17.3,False,100
2026-03-21 18:29:26,Z01,71.39,1.59,7.18,NORMAL,,16.4,False,100
2026-03-21 18:29:26,Z02,64.92,1.59,7.24,NORMAL,,16.6,False,100
2026-03-21 18:29:26,Z03,41.18,1.43,7.28,NORMAL,,15.4,True,92
2026-03-21 18:29:26,Z04,81.18,1.39,7.21,NORMAL,,17.7,False,100
2026-03-21 18:29:26,Z05,35.95,1.42,7.15,NORMAL,,5.8,True,94
2026-03-21 18:29:26,Z06,48.11,1.47,7.03,NORMAL,,15.9,False,100
2026-03-21 18:29:26,Z07,34.21,1.55,7.02,NORMAL,,3.3,True,88
2026-03-21 18:29:26,Z08,41.37,1.45,7.26,NORMAL,,17.0,False,100
2026-03-21 18:29:27,Z01,57.9,1.42,7.17,NORMAL,,17.8,False,100
2026-03-21 18:29:27,Z02,65.99,1.48,7.14,NORMAL,,16.1,False,100
2026-03-21 18:29:27,Z03,50.68,1.38,7.06,NORMAL,,17.9,True,92
2026-03-21 18:29:27,Z04,69.7,1.45,7.24,NORMAL,,16.1,False,100
2026-03-21 18:29:27,Z05,46.36,1.58,7.08,NORMAL,,16.7,True,91
2026-03-21 18:29:27,Z06,47.6,1.36,7.06,NORMAL,,17.1,False,100
2026-03-21 18:29:27,Z07,38.75,1.55,7.18,NORMAL,,3.6,True,91
2026-03-21 18:29:27,Z08,45.24,1.32,7.32,NORMAL,,17.7,False,100
2026-03-21 18:29:28,Z01,54.14,1.44,7.18,NORMAL,,17.3,False,100
2026-03-21 18:29:28,Z02,64.27,1.46,7.19,NORMAL,,16.2,False,100
2026-03-21 18:29:28,Z03,51.35,1.41,7.29,NORMAL,,15.4,True,92
2026-03-21 18:29:28,Z04,90.88,1.51,7.18,NORMAL,,16.1,False,100
2026-03-21 18:29:28,Z05,50.04,1.5,7.03,NORMAL,,17.5,True,94
2026-03-21 18:29:28,Z06,47.83,1.55,7.05,NORMAL,,17.6,False,100
2026-03-21 18:29:28,Z07,37.48,1.36,7.02,NORMAL,,3.2,True,88
2026-03-21 18:29:28,Z08,43.3,1.52,7.31,NORMAL,,16.7,False,100
2026-03-21 18:29:29,Z01,71.81,1.54,7.0,NORMAL,,17.2,False,100
2026-03-21 18:29:29,Z02,52.0,1.55,7.14,NORMAL,,16.5,False,100
2026-03-21 18:29:29,Z03,56.95,1.53,7.08,NORMAL,,17.5,True,92
2026-03-21 18:29:29,Z04,94.1,1.33,7.18,NORMAL,,15.9,False,100
2026-03-21 18:29:29,Z05,42.51,1.31,7.0,NORMAL,,17.8,True,91
2026-03-21 18:29:29,Z06,58.1,1.36,7.39,NORMAL,,15.3,False,100
2026-03-21 18:29:29,Z07,40.25,1.42,7.35,NORMAL,,16.8,True,91
2026-03-21 18:29:29,Z08,52.81,1.47,7.37,NORMAL,,15.8,False,100
2026-03-21 18:29:30,Z01,67.31,1.5,7.28,NORMAL,,15.2,False,100
2026-03-21 18:29:30,Z02,65.05,1.51,7.38,NORMAL,,16.2,False,100
2026-03-21 18:29:30,Z03,47.41,1.53,7.13,NORMAL,,15.8,True,92
2026-03-21 18:29:30,Z04,69.44,1.33,7.21,NORMAL,,15.8,False,100
2026-03-21 18:29:30,Z05,43.23,1.51,7.39,NORMAL,,15.3,True,94
2026-03-21 18:29:30,Z06,49.75,1.51,7.21,NORMAL,,16.2,False,100
2026-03-21 18:29:30,Z07,43.38,1.53,7.05,NORMAL,,15.1,True,88
2026-03-21 18:29:30,Z08,37.64,1.52,7.01,NORMAL,,3.7,False,100
2026-03-21 18:29:31,Z01,58.01,1.34,7.13,NORMAL,,16.6,False,100
2026-03-21 18:29:31,Z02,50.32,1.31,7.3,NORMAL,,17.9,False,100
2026-03-21 18:29:31,Z03,54.61,1.33,7.27,NORMAL,,16.9,True,92
2026-03-21 18:29:31,Z04,97.68,1.35,7.23,NORMAL,,16.9,False,100
2026-03-21 18:29:31,Z05,35.76,1.44,7.34,NORMAL,,4.3,True,91
2026-03-21 18:29:31,Z06,49.04,1.45,7.28,NORMAL,,17.7,False,100
2026-03-21 18:29:31,Z07,38.64,1.58,7.24,NORMAL,,4.6,True,91
2026-03-21 18:29:31,Z08,37.92,1.56,7.3,NORMAL,,3.4,False,100
2026-03-21 18:29:32,Z01,76.3,1.41,7.3,NORMAL,,15.2,False,100
2026-03-21 18:29:32,Z02,65.26,1.52,7.01,NORMAL,,17.2,False,100
2026-03-21 18:29:32,Z03,53.06,1.31,7.36,NORMAL,,16.1,True,92
2026-03-21 18:29:32,Z04,100.41,1.52,7.17,NORMAL,,17.8,False,100
2026-03-21 18:29:32,Z05,36.91,1.51,7.2,NORMAL,,5.2,True,94
2026-03-21 18:29:32,Z06,44.73,1.57,7.26,NORMAL,,15.8,False,100
2026-03-21 18:29:32,Z07,34.95,1.5,7.18,NORMAL,,4.8,True,88
2026-03-21 18:29:32,Z08,45.96,1.54,7.38,NORMAL,,16.1,False,100
2026-03-21 18:29:33,Z01,76.0,1.33,7.36,NORMAL,,16.4,False,100
2026-03-21 18:29:33,Z02,55.18,1.56,7.1,NORMAL,,17.8,False,100
2026-03-21 18:29:33,Z03,41.92,1.46,7.02,NORMAL,,15.9,True,92
2026-03-21 18:29:33,Z04,87.5,1.42,7.32,NORMAL,,17.3,False,100
2026-03-21 18:29:33,Z05,49.73,1.39,7.03,NORMAL,,17.8,True,91
2026-03-21 18:29:33,Z06,53.93,1.38,7.01,NORMAL,,15.9,False,100
2026-03-21 18:29:33,Z07,38.35,1.4,7.21,NORMAL,,4.9,True,91
2026-03-21 18:29:33,Z08,40.76,1.48,7.16,NORMAL,,15.2,False,100
2026-03-21 18:29:34,Z01,57.84,1.4,7.16,NORMAL,,17.0,False,100
2026-03-21 18:29:34,Z02,60.39,1.39,7.22,NORMAL,,17.3,False,100
2026-03-21 18:29:34,Z03,43.69,1.48,7.14,NORMAL,,17.2,True,92
2026-03-21 18:29:34,Z04,72.37,1.57,7.17,NORMAL,,18.0,False,100
2026-03-21 18:29:34,Z05,44.01,1.47,7.07,NORMAL,,15.6,True,94
2026-03-21 18:29:34,Z06,43.28,1.39,7.18,NORMAL,,15.1,False,100
2026-03-21 18:29:34,Z07,35.98,1.41,7.07,NORMAL,,5.3,True,88
2026-03-21 18:29:34,Z08,39.12,1.35,7.27,NORMAL,,5.2,False,100
2026-03-21 18:29:35,Z01,69.15,1.44,7.1,NORMAL,,16.9,False,100
2026-03-21 18:29:35,Z02,50.28,1.3,7.35,NORMAL,,17.5,False,100
2026-03-21 18:29:35,Z03,43.41,1.47,7.03,NORMAL,,16.1,True,92
2026-03-21 18:29:35,Z04,78.47,1.38,7.15,NORMAL,,16.0,False,100
2026-03-21 18:29:35,Z05,38.07,1.49,7.05,NORMAL,,5.5,True,91
2026-03-21 18:29:35,Z06,61.49,1.52,7.02,NORMAL,,16.9,False,100
2026-03-21 18:29:35,Z07,36.46,1.31,7.13,NORMAL,,3.6,True,91
2026-03-21 18:29:35,Z08,49.81,1.51,7.35,NORMAL,,15.1,False,100
2026-03-21 18:29:36,Z01,78.67,1.36,7.33,NORMAL,,17.4,False,100
2026-03-21 18:29:36,Z02,66.43,1.44,7.33,NORMAL,,17.5,False,100
2026-03-21 18:29:36,Z03,55.86,1.56,7.14,NORMAL,,16.8,True,92
2026-03-21 18:29:36,Z04,78.66,1.59,7.27,NORMAL,,16.9,False,100
2026-03-21 18:29:36,Z05,46.39,1.58,7.31,NORMAL,,17.6,True,94
2026-03-21 18:29:36,Z06,57.28,1.55,7.31,NORMAL,,16.0,False,100
2026-03-21 18:29:36,Z07,42.18,1.51,7.25,NORMAL,,17.8,True,88
2026-03-21 18:29:36,Z08,43.41,1.57,7.32,NORMAL,,17.6,False,100
2026-03-21 18:29:37,Z01,78.2,1.45,7.35,NORMAL,,15.1,False,100
2026-03-21 18:29:37,Z02,59.03,1.33,7.4,NORMAL,,16.1,False,100
2026-03-21 18:29:37,Z03,42.23,1.34,7.33,NORMAL,,17.0,True,92
2026-03-21 18:29:37,Z04,80.82,1.48,7.17,NORMAL,,17.3,False,100
2026-03-21 18:29:37,Z05,39.13,1.59,7.15,NORMAL,,3.1,True,91
2026-03-21 18:29:37,Z06,47.55,1.33,7.23,NORMAL,,17.4,False,100
2026-03-21 18:29:37,Z07,37.84,1.58,7.14,NORMAL,,3.3,True,91
2026-03-21 18:29:37,Z08,40.66,1.45,7.28,NORMAL,,15.8,False,100
2026-03-21 18:29:38,Z01,74.44,1.5,7.22,NORMAL,,17.4,False,100
2026-03-21 18:29:38,Z02,48.35,1.56,7.04,NORMAL,,16.4,False,100
2026-03-21 18:29:38,Z03,38.75,1.57,7.27,NORMAL,,3.9,True,92
2026-03-21 18:29:38,Z04,86.41,1.4,7.29,NORMAL,,16.7,False,100
2026-03-21 18:29:38,Z05,45.21,1.32,7.15,NORMAL,,16.0,True,94
2026-03-21 18:29:38,Z06,58.74,1.56,7.3,NORMAL,,15.6,False,100
2026-03-21 18:29:38,Z07,37.51,1.42,7.19,NORMAL,,4.8,True,88
2026-03-21 18:29:38,Z08,47.52,1.32,7.1,NORMAL,,15.9,False,100
2026-03-21 18:29:39,Z01,71.83,1.43,7.22,NORMAL,,16.4,False,100
2026-03-21 18:29:39,Z02,50.39,1.54,7.2,NORMAL,,15.8,False,100
2026-03-21 18:29:39,Z03,40.01,1.54,7.07,NORMAL,,16.5,True,92
2026-03-21 18:29:39,Z04,87.65,1.44,7.36,NORMAL,,15.6,False,100
2026-03-21 18:29:39,Z05,35.76,1.55,7.24,NORMAL,,5.3,True,91
2026-03-21 18:29:39,Z06,51.77,1.42,7.03,NORMAL,,17.9,False,100
2026-03-21 18:29:39,Z07,44.65,1.59,7.09,NORMAL,,17.1,True,91
2026-03-21 18:29:39,Z08,51.61,1.52,7.31,NORMAL,,15.2,False,100
2026-03-21 18:29:40,Z01,75.71,1.53,7.4,NORMAL,,17.8,False,100
2026-03-21 18:29:40,Z02,49.76,1.43,7.25,NORMAL,,16.1,False,100
2026-03-21 18:29:40,Z03,57.91,1.56,7.18,NORMAL,,15.4,True,92
2026-03-21 18:29:40,Z04,68.84,1.44,7.19,NORMAL,,17.0,False,100
2026-03-21 18:29:40,Z05,47.3,1.46,7.29,NORMAL,,16.0,True,94
2026-03-21 18:29:40,Z06,44.84,1.5,7.33,NORMAL,,17.5,False,100
2026-03-21 18:29:40,Z07,46.53,1.37,7.14,NORMAL,,17.3,True,88
2026-03-21 18:29:40,Z08,44.53,1.48,7.08,NORMAL,,17.1,False,100
2026-03-21 18:29:41,Z01,77.79,1.38,7.16,NORMAL,,15.4,False,100
2026-03-21 18:29:41,Z02,69.74,1.35,7.18,NORMAL,,16.1,False,100
2026-03-21 18:29:41,Z03,45.11,1.36,7.29,NORMAL,,17.6,True,92
